"year","station_id","monthly_msl"
1993,"Honolulu, HI","-0.059"
1993,"Lewisetta,VA","0.031"
1993,"Lewisetta,VA","0.039"
1993,"San Diego, CA","0.000"
1993,"Honolulu, HI","0.059"
1993,"Waveland, MS","0.033"
1993,"San Diego, CA","-0.007"
1993,"San Diego, CA","0.054"
1993,"Rockport, TX","-0.028"
1993,"Pulaski, GA","-0.032"
1993,"Waveland, MS","-0.016"
1993,"Dauphin Island, AL","-0.030"
1993,"Lewisetta,VA","0.060"
1993,"South Beach, OR","0.053"
1993,"San Diego, CA","0.021"
1993,"Lewisetta,VA","-0.010"
1993,"Waveland, MS","0.027"
1993,"Honolulu, HI","-0.003"
1993,"San Diego, CA","0.019"
1993,"Honolulu, HI","0.021"
1993,"Dauphin Island, AL","0.099"
1993,"Pulaski, GA","0.173"
1993,"Dauphin Island, AL","-0.001"
1993,"San Diego, CA","0.079"
1993,"South Beach, OR","-0.030"
1993,"Rockport, TX","-0.031"
1993,"Rockport, TX","-0.146"
1993,"Dauphin Island, AL","-0.074"
1993,"Rockport, TX","-0.208"
1993,"South Beach, OR","0.102"
1993,"Pulaski, GA","-0.036"
1993,"Clearwater Beach, FL","0.110"
1993,"Dauphin Island, AL","-0.045"
1993,"Honolulu, HI","-0.069"
1993,"San Diego, CA","0.011"
1994,"Lewisetta,VA","-0.011"
1994,"Rockport, TX","-0.183"
1994,"Lewisetta,VA","-0.070"
1994,"Lewisetta,VA","-0.074"
1994,"Honolulu, HI","0.045"
1994,"Dauphin Island, AL","-0.016"
1994,"Rockport, TX","-0.079"
1994,"Rockport, TX","-0.143"
1994,"South Beach, OR","0.011"
1994,"Pulaski, GA","-0.107"
1994,"South Beach, OR","0.022"
1994,"South Beach, OR","0.006"
1994,"Honolulu, HI","-0.001"
1994,"Pulaski, GA","0.039"
1994,"Honolulu, HI","0.000"
1994,"Pulaski, GA","0.010"
1994,"Honolulu, HI","0.043"
1994,"Pulaski, GA","-0.010"
1994,"San Diego, CA","0.003"
1994,"Pulaski, GA","-0.102"
1994,"Honolulu, HI","-0.035"
1994,"Lewisetta,VA","-0.076"
1994,"Dauphin Island, AL","0.044"
1994,"Rockport, TX","-0.171"
1994,"Pulaski, GA","0.209"
1994,"South Beach, OR","0.013"
1994,"Dauphin Island, AL","-0.045"
1994,"Honolulu, HI","0.003"
1994,"Rockport, TX","-0.158"
1994,"Rockport, TX","-0.125"
1994,"Lewisetta,VA","-0.112"
1994,"Dauphin Island, AL","0.045"
1994,"San Diego, CA","0.012"
1994,"Dauphin Island, AL","-0.053"
1994,"Lewisetta,VA","-0.080"
1994,"Waveland, MS","-0.020"
1994,"Waveland, MS","0.036"
1994,"Rockport, TX","-0.137"
1994,"Pulaski, GA","-0.039"
1994,"Dauphin Island, AL","0.014"
1994,"South Beach, OR","-0.035"
1994,"Pulaski, GA","-0.103"
1994,"Rockport, TX","-0.051"
1994,"Dauphin Island, AL","0.020"
1994,"San Diego, CA","0.006"
1994,"South Beach, OR","-0.020"
1994,"Lewisetta,VA","-0.016"
1994,"Dauphin Island, AL","0.083"
1994,"San Diego, CA","0.005"
1994,"South Beach, OR","-0.032"
1994,"Lewisetta,VA","-0.069"
1994,"Dauphin Island, AL","0.022"
1994,"Lewisetta,VA","-0.095"
1994,"San Diego, CA","0.010"
1994,"Honolulu, HI","0.060"
1994,"San Diego, CA","-0.015"
1994,"San Diego, CA","-0.043"
1994,"Honolulu, HI","0.018"
1994,"Lewisetta,VA","-0.010"
1994,"Honolulu, HI","-0.019"
1994,"South Beach, OR","-0.031"
1994,"Dauphin Island, AL","0.038"
1994,"Honolulu, HI","-0.002"
1994,"South Beach, OR","0.067"
1994,"Rockport, TX","-0.040"
1994,"South Beach, OR","-0.002"
1994,"San Diego, CA","-0.018"
1994,"San Diego, CA","0.013"
1994,"South Beach, OR","-0.004"
1994,"Dauphin Island, AL","-0.028"
1994,"Pulaski, GA","-0.048"
1994,"San Diego, CA","0.028"
1994,"Lewisetta,VA","0.008"
1994,"Dauphin Island, AL","0.064"
1994,"San Diego, CA","-0.019"
1994,"Waveland, MS","0.064"
1994,"Pulaski, GA","0.064"
1994,"Pulaski, GA","-0.087"
1994,"Honolulu, HI","-0.068"
1994,"Rockport, TX","-0.053"
1994,"Honolulu, HI","-0.036"
1994,"Rockport, TX","-0.092"
1994,"San Diego, CA","0.004"
1994,"Lewisetta,VA","0.053"
1994,"Pulaski, GA","-0.065"
1995,"Pulaski, GA","0.066"
1995,"Waveland, MS","0.048"
1995,"Honolulu, HI","0.022"
1995,"Dauphin Island, AL","-0.102"
1995,"Honolulu, HI","0.116"
1995,"Lewisetta,VA","0.012"
1995,"Lewisetta,VA","-0.039"
1995,"Lewisetta,VA","0.089"
1995,"Rockport, TX","0.104"
1995,"Pulaski, GA","0.120"
1995,"Honolulu, HI","0.109"
1995,"Lewisetta,VA","-0.012"
1995,"Dauphin Island, AL","0.044"
1995,"San Diego, CA","-0.022"
1995,"Rockport, TX","-0.055"
1995,"San Diego, CA","-0.025"
1995,"South Beach, OR","0.008"
1995,"Rockport, TX","0.049"
1995,"San Diego, CA","-0.016"
1995,"South Beach, OR","0.026"
1995,"San Diego, CA","0.009"
1995,"Honolulu, HI","0.026"
1995,"Pulaski, GA","0.024"
1995,"San Diego, CA","-0.031"
1995,"South Beach, OR","0.033"
1995,"Rockport, TX","-0.146"
1995,"San Diego, CA","0.012"
1995,"South Beach, OR","-0.040"
1995,"South Beach, OR","-0.006"
1995,"Dauphin Island, AL","0.024"
1995,"Dauphin Island, AL","0.111"
1995,"Pulaski, GA","0.070"
1995,"San Diego, CA","0.041"
1995,"Dauphin Island, AL","0.091"
1995,"Rockport, TX","-0.035"
1995,"Lewisetta,VA","-0.034"
1995,"Rockport, TX","-0.222"
1995,"Honolulu, HI","0.138"
1995,"Lewisetta,VA","-0.019"
1995,"South Beach, OR","0.153"
1995,"Honolulu, HI","0.073"
1995,"Rockport, TX","-0.119"
1995,"South Beach, OR","0.004"
1995,"Pulaski, GA","-0.088"
1995,"South Beach, OR","0.013"
1995,"Pulaski, GA","0.091"
1995,"Honolulu, HI","0.108"
1995,"Lewisetta,VA","0.001"
1995,"Pulaski, GA","0.055"
1995,"Pulaski, GA","0.060"
1995,"Pulaski, GA","0.161"
1995,"San Diego, CA","0.037"
1995,"Dauphin Island, AL","0.159"
1995,"San Diego, CA","-0.036"
1995,"Rockport, TX","-0.067"
1995,"South Beach, OR","0.102"
1995,"Waveland, MS","0.046"
1995,"San Diego, CA","-0.014"
1995,"South Beach, OR","0.222"
1995,"Honolulu, HI","0.003"
1995,"Dauphin Island, AL","0.087"
1995,"Honolulu, HI","0.009"
1995,"Rockport, TX","-0.077"
1995,"Honolulu, HI","0.080"
1995,"South Beach, OR","0.014"
1995,"Lewisetta,VA","-0.024"
1995,"South Beach, OR","0.052"
1995,"Lewisetta,VA","-0.128"
1995,"San Diego, CA","-0.006"
1995,"Dauphin Island, AL","-0.018"
1995,"Lewisetta,VA","-0.069"
1995,"Pulaski, GA","-0.033"
1995,"Rockport, TX","0.033"
1995,"Pulaski, GA","0.258"
1995,"Dauphin Island, AL","-0.007"
1995,"Dauphin Island, AL","-0.012"
1995,"Honolulu, HI","0.025"
1995,"Dauphin Island, AL","0.056"
1995,"Rockport, TX","-0.010"
1995,"Pulaski, GA","0.075"
1995,"Honolulu, HI","0.050"
1995,"Lewisetta,VA","-0.023"
1995,"Lewisetta,VA","0.004"
1995,"Dauphin Island, AL","-0.024"
1995,"Rockport, TX","-0.109"
1995,"Waveland, MS","-0.055"
1996,"Clearwater Beach, FL","-0.046"
1996,"Lewisetta,VA","-0.015"
1996,"Waveland, MS","0.088"
1996,"San Diego, CA","0.018"
1996,"Lewisetta,VA","-0.008"
1996,"Rockport, TX","-0.176"
1996,"Clearwater Beach, FL","0.033"
1996,"Rockport, TX","-0.142"
1996,"Clearwater Beach, FL","0.006"
1996,"Pulaski, GA","-0.065"
1996,"Dauphin Island, AL","-0.041"
1996,"Honolulu, HI","0.004"
1996,"Clearwater Beach, FL","-0.048"
1996,"Rockport, TX","0.074"
1996,"Honolulu, HI","0.054"
1996,"South Beach, OR","-0.021"
1996,"Clearwater Beach, FL","-0.019"
1996,"San Diego, CA","-0.009"
1996,"Dauphin Island, AL","0.072"
1996,"Clearwater Beach, FL","-0.070"
1996,"San Diego, CA","-0.029"
1996,"South Beach, OR","-0.010"
1996,"Rockport, TX","-0.162"
1996,"South Beach, OR","0.022"
1996,"South Beach, OR","0.142"
1996,"South Beach, OR","0.152"
1996,"Clearwater Beach, FL","-0.004"
1996,"Clearwater Beach, FL","0.004"
1996,"Dauphin Island, AL","-0.056"
1996,"South Beach, OR","-0.004"
1996,"San Diego, CA","-0.016"
1996,"San Diego, CA","-0.044"
1996,"Waveland, MS","0.105"
1996,"Pulaski, GA","-0.042"
1996,"Honolulu, HI","0.084"
1996,"South Beach, OR","-0.003"
1996,"Rockport, TX","-0.073"
1996,"Rockport, TX","-0.209"
1996,"Lewisetta,VA","0.092"
1996,"Pulaski, GA","0.034"
1996,"Honolulu, HI","0.022"
1996,"Dauphin Island, AL","0.014"
1996,"Lewisetta,VA","-0.032"
1996,"Dauphin Island, AL","0.030"
1996,"Dauphin Island, AL","-0.033"
1996,"San Diego, CA","-0.015"
1996,"Rockport, TX","-0.193"
1996,"Dauphin Island, AL","0.017"
1996,"San Diego, CA","-0.026"
1996,"San Diego, CA","-0.061"
1996,"South Beach, OR","-0.056"
1996,"San Diego, CA","-0.025"
1996,"San Diego, CA","-0.049"
1996,"Pulaski, GA","-0.068"
1996,"Pulaski, GA","-0.021"
1996,"Dauphin Island, AL","-0.071"
1996,"Dauphin Island, AL","-0.048"
1996,"Rockport, TX","-0.052"
1996,"Pulaski, GA","-0.001"
1996,"Waveland, MS","-0.075"
1996,"South Beach, OR","-0.020"
1996,"Lewisetta,VA","0.118"
1996,"Rockport, TX","-0.167"
1996,"Waveland, MS","0.030"
1996,"Lewisetta,VA","0.023"
1996,"Lewisetta,VA","0.186"
1996,"Honolulu, HI","-0.002"
1996,"Waveland, MS","0.015"
1996,"Lewisetta,VA","0.005"
1996,"Lewisetta,VA","-0.005"
1996,"Pulaski, GA","-0.075"
1996,"Rockport, TX","0.009"
1996,"Dauphin Island, AL","-0.036"
1996,"Honolulu, HI","0.049"
1996,"Honolulu, HI","0.083"
1996,"Waveland, MS","-0.049"
1996,"South Beach, OR","-0.049"
1996,"Honolulu, HI","0.034"
1996,"Honolulu, HI","0.089"
1996,"Honolulu, HI","0.013"
1996,"Dauphin Island, AL","-0.010"
1996,"San Diego, CA","0.003"
1996,"San Diego, CA","-0.003"
1996,"South Beach, OR","0.105"
1996,"Pulaski, GA","-0.062"
1996,"Clearwater Beach, FL","-0.091"
1996,"Dauphin Island, AL","-0.039"
1996,"South Beach, OR","0.007"
1996,"Pulaski, GA","-0.090"
1996,"Pulaski, GA","-0.005"
1996,"Clearwater Beach, FL","-0.030"
1996,"Lewisetta,VA","-0.014"
1996,"Lewisetta,VA","0.139"
1996,"Pulaski, GA","0.038"
1996,"Honolulu, HI","0.060"
1996,"Rockport, TX","-0.161"
1997,"Lewisetta,VA","0.092"
1997,"San Diego, CA","-0.037"
1997,"Clearwater Beach, FL","-0.008"
1997,"Waveland, MS","-0.007"
1997,"Honolulu, HI","0.026"
1997,"Honolulu, HI","0.013"
1997,"Waveland, MS","-0.073"
1997,"Honolulu, HI","0.041"
1997,"Clearwater Beach, FL","-0.020"
1997,"South Beach, OR","0.104"
1997,"Rockport, TX","0.012"
1997,"Lewisetta,VA","0.091"
1997,"South Beach, OR","0.117"
1997,"San Diego, CA","0.112"
1997,"Honolulu, HI","0.018"
1997,"South Beach, OR","0.069"
1997,"San Diego, CA","0.164"
1997,"Pulaski, GA","-0.084"
1997,"Lewisetta,VA","-0.001"
1997,"San Diego, CA","0.034"
1997,"Honolulu, HI","-0.025"
1997,"San Diego, CA","0.183"
1997,"South Beach, OR","0.085"
1997,"Dauphin Island, AL","-0.005"
1997,"San Diego, CA","-0.043"
1997,"Clearwater Beach, FL","-0.055"
1997,"Waveland, MS","-0.110"
1997,"Waveland, MS","-0.098"
1997,"Pulaski, GA","0.048"
1997,"Pulaski, GA","0.027"
1997,"Lewisetta,VA","0.087"
1997,"Waveland, MS","-0.001"
1997,"Pulaski, GA","0.103"
1997,"Lewisetta,VA","-0.029"
1997,"Honolulu, HI","0.059"
1997,"Clearwater Beach, FL","-0.015"
1997,"Honolulu, HI","0.052"
1997,"Clearwater Beach, FL","-0.021"
1997,"South Beach, OR","0.229"
1997,"Honolulu, HI","0.080"
1997,"Pulaski, GA","-0.013"
1997,"Clearwater Beach, FL","0.032"
1997,"San Diego, CA","0.169"
1997,"Rockport, TX","-0.118"
1997,"Clearwater Beach, FL","-0.018"
1997,"Lewisetta,VA","0.033"
1997,"Dauphin Island, AL","-0.003"
1997,"Dauphin Island, AL","0.063"
1997,"Dauphin Island, AL","0.058"
1997,"Clearwater Beach, FL","0.014"
1997,"South Beach, OR","-0.015"
1997,"Lewisetta,VA","0.036"
1997,"Rockport, TX","-0.085"
1997,"Waveland, MS","0.072"
1997,"Rockport, TX","-0.089"
1997,"Pulaski, GA","0.099"
1997,"Honolulu, HI","-0.038"
1997,"San Diego, CA","0.074"
1997,"Pulaski, GA","-0.042"
1997,"Waveland, MS","-0.005"
1997,"Dauphin Island, AL","0.057"
1997,"Clearwater Beach, FL","-0.005"
1997,"Clearwater Beach, FL","0.012"
1997,"Rockport, TX","-0.081"
1997,"Pulaski, GA","-0.001"
1997,"Rockport, TX","0.007"
1997,"Lewisetta,VA","0.097"
1997,"Honolulu, HI","0.073"
1997,"Rockport, TX","-0.009"
1997,"South Beach, OR","0.128"
1997,"Rockport, TX","-0.174"
1997,"Rockport, TX","-0.105"
1997,"South Beach, OR","0.168"
1997,"Pulaski, GA","0.113"
1997,"Clearwater Beach, FL","-0.039"
1997,"San Diego, CA","0.029"
1997,"Dauphin Island, AL","0.030"
1997,"Dauphin Island, AL","0.014"
1997,"Pulaski, GA","0.063"
1997,"Pulaski, GA","0.093"
1997,"Dauphin Island, AL","0.013"
1997,"San Diego, CA","0.004"
1997,"Lewisetta,VA","0.038"
1997,"Lewisetta,VA","0.088"
1997,"Honolulu, HI","0.036"
1997,"Lewisetta,VA","0.094"
1997,"Dauphin Island, AL","-0.034"
1997,"Clearwater Beach, FL","-0.010"
1997,"Rockport, TX","0.046"
1997,"Honolulu, HI","0.028"
1997,"Dauphin Island, AL","0.061"
1997,"South Beach, OR","-0.089"
1997,"Pulaski, GA","0.014"
1997,"Lewisetta,VA","0.112"
1997,"South Beach, OR","0.056"
1997,"Rockport, TX","0.008"
1997,"Dauphin Island, AL","0.002"
1997,"San Diego, CA","0.089"
1997,"San Diego, CA","0.096"
1997,"South Beach, OR","0.162"
1998,"San Diego, CA","-0.106"
1998,"Clearwater Beach, FL","0.102"
1998,"Honolulu, HI","-0.042"
1998,"San Diego, CA","0.010"
1998,"San Diego, CA","-0.010"
1998,"San Diego, CA","0.065"
1998,"San Diego, CA","-0.033"
1998,"Pulaski, GA","-0.067"
1998,"Lewisetta,VA","0.171"
1998,"Clearwater Beach, FL","0.076"
1998,"Waveland, MS","-0.226"
1998,"Waveland, MS","-0.087"
1998,"Waveland, MS","0.096"
1998,"Waveland, MS","0.114"
1998,"Lewisetta,VA","0.091"
1998,"Honolulu, HI","-0.069"
1998,"Lewisetta,VA","0.147"
1998,"Honolulu, HI","-0.050"
1998,"Clearwater Beach, FL","0.011"
1998,"Clearwater Beach, FL","0.029"
1998,"Lewisetta,VA","0.049"
1998,"Waveland, MS","-0.111"
1998,"Pulaski, GA","-0.086"
1998,"Pulaski, GA","0.216"
1998,"Clearwater Beach, FL","0.015"
1998,"Honolulu, HI","-0.070"
1998,"Pulaski, GA","0.031"
1998,"South Beach, OR","0.117"
1998,"Honolulu, HI","-0.012"
1998,"Rockport, TX","-0.049"
1998,"Pulaski, GA","0.042"
1998,"San Diego, CA","0.041"
1998,"Honolulu, HI","-0.097"
1998,"Lewisetta,VA","0.063"
1998,"Pulaski, GA","0.079"
1998,"Rockport, TX","-0.055"
1998,"Lewisetta,VA","0.115"
1998,"Pulaski, GA","0.039"
1998,"Waveland, MS","-0.010"
1998,"Lewisetta,VA","0.206"
1998,"Waveland, MS","0.088"
1998,"Waveland, MS","0.067"
1998,"Clearwater Beach, FL","-0.038"
1998,"San Diego, CA","0.037"
1998,"Honolulu, HI","-0.059"
1998,"Clearwater Beach, FL","-0.034"
1998,"San Diego, CA","0.008"
1998,"San Diego, CA","0.124"
1998,"Honolulu, HI","-0.011"
1998,"South Beach, OR","0.090"
1998,"Honolulu, HI","-0.032"
1998,"Clearwater Beach, FL","-0.012"
1998,"Seavy Island, ME","0.015"
1998,"Rockport, TX","0.029"
1998,"Waveland, MS","0.003"
1998,"Honolulu, HI","-0.020"
1998,"Pulaski, GA","0.004"
1998,"Rockport, TX","0.038"
1998,"San Diego, CA","-0.002"
1998,"Waveland, MS","0.211"
1998,"Lewisetta,VA","-0.012"
1998,"Seavy Island, ME","-0.052"
1998,"South Beach, OR","-0.076"
1998,"San Diego, CA","-0.034"
1998,"Pulaski, GA","-0.081"
1998,"Seavy Island, ME","0.037"
1998,"Lewisetta,VA","0.029"
1998,"Rockport, TX","-0.019"
1998,"Clearwater Beach, FL","0.030"
1998,"Honolulu, HI","0.004"
1998,"South Beach, OR","-0.014"
1998,"San Diego, CA","0.075"
1998,"South Beach, OR","-0.025"
1998,"Pulaski, GA","-0.058"
1998,"Waveland, MS","-0.107"
1998,"South Beach, OR","-0.017"
1998,"Rockport, TX","-0.117"
1998,"South Beach, OR","0.021"
1998,"Honolulu, HI","-0.022"
1998,"Rockport, TX","-0.048"
1998,"South Beach, OR","0.013"
1998,"Rockport, TX","0.174"
1998,"South Beach, OR","0.032"
1998,"South Beach, OR","0.302"
1998,"Clearwater Beach, FL","0.009"
1998,"Clearwater Beach, FL","-0.026"
1998,"Pulaski, GA","-0.028"
1998,"Rockport, TX","-0.012"
1998,"Clearwater Beach, FL","-0.047"
1998,"Rockport, TX","0.084"
1998,"South Beach, OR","0.322"
1998,"Pulaski, GA","0.057"
1998,"Rockport, TX","-0.089"
1998,"Lewisetta,VA","0.013"
1998,"South Beach, OR","0.034"
1998,"Lewisetta,VA","0.358"
1998,"Waveland, MS","0.017"
1999,"Pulaski, GA","0.026"
1999,"Honolulu, HI","-0.005"
1999,"Rockport, TX","0.015"
1999,"San Diego, CA","-0.107"
1999,"San Diego, CA","-0.092"
1999,"Rockport, TX","-0.033"
1999,"Pulaski, GA","0.060"
1999,"Clearwater Beach, FL","-0.016"
1999,"Waveland, MS","0.009"
1999,"Lewisetta,VA","-0.002"
1999,"Lewisetta,VA","-0.005"
1999,"San Diego, CA","-0.016"
1999,"Rockport, TX","-0.105"
1999,"South Beach, OR","0.092"
1999,"Clearwater Beach, FL","0.082"
1999,"Rockport, TX","-0.076"
1999,"San Diego, CA","-0.100"
1999,"Clearwater Beach, FL","-0.009"
1999,"Lewisetta,VA","0.044"
1999,"Waveland, MS","0.057"
1999,"Lewisetta,VA","0.079"
1999,"Lewisetta,VA","0.040"
1999,"San Diego, CA","-0.058"
1999,"South Beach, OR","0.130"
1999,"San Diego, CA","-0.078"
1999,"Lewisetta,VA","0.031"
1999,"Waveland, MS","-0.007"
1999,"San Diego, CA","-0.003"
1999,"Pulaski, GA","0.002"
1999,"Rockport, TX","0.028"
1999,"Waveland, MS","0.037"
1999,"Waveland, MS","0.063"
1999,"Lewisetta,VA","0.095"
1999,"Clearwater Beach, FL","0.048"
1999,"South Beach, OR","-0.089"
1999,"South Beach, OR","0.045"
1999,"Rockport, TX","-0.069"
1999,"Pulaski, GA","0.075"
1999,"Lewisetta,VA","0.073"
1999,"Honolulu, HI","0.038"
1999,"Honolulu, HI","0.001"
1999,"Honolulu, HI","-0.001"
1999,"Honolulu, HI","-0.023"
1999,"Pulaski, GA","0.048"
1999,"Pulaski, GA","0.044"
1999,"Waveland, MS","-0.032"
1999,"Honolulu, HI","0.032"
1999,"South Beach, OR","-0.037"
1999,"Waveland, MS","0.010"
1999,"San Diego, CA","0.002"
1999,"Pulaski, GA","0.070"
1999,"San Diego, CA","-0.074"
1999,"Honolulu, HI","0.062"
1999,"South Beach, OR","0.004"
1999,"Clearwater Beach, FL","0.040"
1999,"South Beach, OR","-0.091"
1999,"South Beach, OR","-0.086"
1999,"Waveland, MS","0.083"
1999,"Clearwater Beach, FL","0.013"
1999,"Rockport, TX","-0.084"
1999,"San Diego, CA","-0.021"
1999,"South Beach, OR","-0.032"
1999,"Lewisetta,VA","0.167"
1999,"Honolulu, HI","-0.006"
1999,"Clearwater Beach, FL","0.055"
1999,"Waveland, MS","-0.009"
1999,"Clearwater Beach, FL","0.012"
1999,"Pulaski, GA","0.050"
1999,"South Beach, OR","-0.081"
1999,"San Diego, CA","-0.046"
1999,"South Beach, OR","-0.005"
1999,"South Beach, OR","-0.010"
1999,"Pulaski, GA","0.170"
1999,"Rockport, TX","-0.008"
1999,"Clearwater Beach, FL","0.043"
1999,"Pulaski, GA","0.127"
1999,"Rockport, TX","-0.065"
1999,"Waveland, MS","0.069"
1999,"Honolulu, HI","0.008"
1999,"Lewisetta,VA","0.051"
1999,"Clearwater Beach, FL","0.105"
1999,"Rockport, TX","0.023"
1999,"Lewisetta,VA","0.023"
1999,"Lewisetta,VA","0.086"
1999,"Clearwater Beach, FL","0.003"
1999,"San Diego, CA","-0.051"
1999,"Waveland, MS","-0.043"
1999,"Pulaski, GA","0.046"
1999,"Waveland, MS","0.025"
1999,"Rockport, TX","-0.024"
1999,"Rockport, TX","-0.016"
1999,"Clearwater Beach, FL","0.058"
1999,"Pulaski, GA","0.091"
1999,"Honolulu, HI","0.014"
2000,"Rockport, TX","-0.152"
2000,"Clearwater Beach, FL","0.062"
2000,"Clearwater Beach, FL","-0.050"
2000,"Rockport, TX","-0.077"
2000,"Lewisetta,VA","-0.043"
2000,"Rockport, TX","0.011"
2000,"Rockport, TX","-0.011"
2000,"South Beach, OR","-0.027"
2000,"Seavy Island, ME","-0.054"
2000,"San Diego, CA","-0.081"
2000,"San Diego, CA","-0.008"
2000,"Clearwater Beach, FL","-0.001"
2000,"Pulaski, GA","-0.006"
2000,"Pulaski, GA","0.005"
2000,"Clearwater Beach, FL","0.028"
2000,"Waveland, MS","0.006"
2000,"Waveland, MS","-0.006"
2000,"Honolulu, HI","0.002"
2000,"San Diego, CA","-0.016"
2000,"Pulaski, GA","0.096"
2000,"Pulaski, GA","0.065"
2000,"Waveland, MS","-0.025"
2000,"Lewisetta,VA","0.091"
2000,"Waveland, MS","-0.070"
2000,"South Beach, OR","-0.006"
2000,"South Beach, OR","0.006"
2000,"Honolulu, HI","-0.047"
2000,"Clearwater Beach, FL","-0.014"
2000,"Rockport, TX","-0.038"
2000,"Rockport, TX","-0.106"
2000,"South Beach, OR","-0.005"
2000,"Lewisetta,VA","-0.003"
2000,"Waveland, MS","-0.041"
2000,"Honolulu, HI","-0.073"
2000,"Lewisetta,VA","0.026"
2000,"South Beach, OR","-0.010"
2000,"Honolulu, HI","-0.013"
2000,"South Beach, OR","-0.042"
2000,"San Diego, CA","-0.064"
2000,"Clearwater Beach, FL","0.017"
2000,"Rockport, TX","-0.059"
2000,"San Diego, CA","-0.022"
2000,"San Diego, CA","0.022"
2000,"Honolulu, HI","0.001"
2000,"Lewisetta,VA","-0.012"
2000,"Pulaski, GA","-0.025"
2000,"South Beach, OR","0.061"
2000,"Rockport, TX","-0.082"
2000,"Clearwater Beach, FL","-0.002"
2000,"Pulaski, GA","0.044"
2000,"Honolulu, HI","0.020"
2000,"Honolulu, HI","-0.020"
2000,"San Diego, CA","-0.046"
2000,"Clearwater Beach, FL","0.011"
2000,"Lewisetta,VA","0.039"
2000,"South Beach, OR","0.025"
2000,"Honolulu, HI","-0.023"
2000,"San Diego, CA","-0.043"
2000,"Lewisetta,VA","-0.050"
2000,"Rockport, TX","-0.074"
2000,"San Diego, CA","-0.010"
2000,"San Diego, CA","-0.091"
2000,"South Beach, OR","-0.088"
2000,"Clearwater Beach, FL","-0.018"
2000,"Seavy Island, ME","0.046"
2000,"San Diego, CA","-0.072"
2000,"Lewisetta,VA","0.060"
2000,"South Beach, OR","-0.127"
2000,"South Beach, OR","0.125"
2000,"Honolulu, HI","-0.040"
2000,"Honolulu, HI","-0.044"
2000,"Lewisetta,VA","0.034"
2000,"San Diego, CA","-0.032"
2000,"Rockport, TX","-0.053"
2000,"Pulaski, GA","-0.028"
2000,"Clearwater Beach, FL","-0.010"
2000,"Rockport, TX","-0.040"
2000,"Clearwater Beach, FL","0.033"
2000,"Waveland, MS","-0.037"
2000,"Waveland, MS","0.022"
2000,"Pulaski, GA","0.003"
2000,"Waveland, MS","-0.014"
2000,"Honolulu, HI","0.024"
2000,"Pulaski, GA","0.042"
2000,"Waveland, MS","-0.029"
2000,"Waveland, MS","0.027"
2000,"Honolulu, HI","-0.060"
2000,"Lewisetta,VA","-0.071"
2000,"Pulaski, GA","0.048"
2000,"Lewisetta,VA","0.064"
2000,"Pulaski, GA","0.052"
2000,"Waveland, MS","-0.028"
2000,"Pulaski, GA","0.110"
2000,"Rockport, TX","-0.070"
2000,"South Beach, OR","-0.103"
2001,"Lewisetta,VA","0.005"
2001,"Rockport, TX","0.019"
2001,"Clearwater Beach, FL","0.047"
2001,"Clearwater Beach, FL","-0.091"
2001,"Honolulu, HI","0.007"
2001,"Rockport, TX","-0.059"
2001,"Honolulu, HI","0.004"
2001,"Lewisetta,VA","0.031"
2001,"South Beach, OR","0.061"
2001,"Rockport, TX","0.062"
2001,"Waveland, MS","-0.049"
2001,"Honolulu, HI","-0.003"
2001,"Waveland, MS","0.164"
2001,"Honolulu, HI","0.014"
2001,"Clearwater Beach, FL","-0.020"
2001,"Pulaski, GA","0.037"
2001,"San Diego, CA","-0.047"
2001,"Seavy Island, ME","-0.013"
2001,"South Beach, OR","-0.011"
2001,"Seavy Island, ME","-0.029"
2001,"Seavy Island, ME","0.029"
2001,"Waveland, MS","0.073"
2001,"Waveland, MS","-0.025"
2001,"San Diego, CA","-0.033"
2001,"Dauphin Island, AL","0.062"
2001,"Lewisetta,VA","0.041"
2001,"Lewisetta,VA","0.004"
2001,"Waveland, MS","-0.040"
2001,"San Diego, CA","-0.041"
2001,"Waveland, MS","0.054"
2001,"Clearwater Beach, FL","-0.007"
2001,"Dauphin Island, AL","0.011"
2001,"Pulaski, GA","0.084"
2001,"Pulaski, GA","0.068"
2001,"South Beach, OR","0.069"
2001,"Rockport, TX","-0.133"
2001,"Pulaski, GA","0.015"
2001,"San Diego, CA","-0.008"
2001,"Honolulu, HI","-0.036"
2001,"Pulaski, GA","-0.010"
2001,"Rockport, TX","-0.093"
2001,"South Beach, OR","-0.062"
2001,"Clearwater Beach, FL","-0.080"
2001,"Rockport, TX","-0.058"
2001,"Clearwater Beach, FL","-0.097"
2001,"Seavy Island, ME","-0.008"
2001,"Pulaski, GA","-0.045"
2001,"Seavy Island, ME","-0.016"
2001,"South Beach, OR","-0.051"
2001,"Rockport, TX","-0.119"
2001,"Honolulu, HI","-0.057"
2001,"Lewisetta,VA","-0.038"
2001,"Rockport, TX","-0.070"
2001,"Lewisetta,VA","0.038"
2001,"Clearwater Beach, FL","-0.025"
2001,"Rockport, TX","-0.068"
2001,"Honolulu, HI","-0.021"
2001,"Clearwater Beach, FL","0.026"
2001,"Clearwater Beach, FL","-0.026"
2001,"Honolulu, HI","-0.023"
2001,"South Beach, OR","-0.047"
2001,"Lewisetta,VA","0.063"
2001,"Honolulu, HI","0.011"
2001,"Pulaski, GA","0.056"
